t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R79,R80,R81,R82,R92.1,R93.1,R94.1,R95.1,R96.1,R97.1,R98.1,R83.1,R84.1,R85.1,R86.1,R87.1,R88.1,R89.1,R90.1,R75.1,R76.1,R77.1,R78.1,R79.1,R80.1,R81.1,R82.1
10020,-0.0202852245420218,-0.12930126488208799,-0.0916917845606804,-0.107285596430302,-0.0569807067513466,-0.0717463493347168,-0.121098138391972,-0.118918418884277,-0.113988690078259,-0.162051394581795,-0.111152745783329,-0.11465273052454,-0.10681676864624001,-0.11555118858814199,-0.122879408299923,-0.0717228874564171,-0.124074652791023,-0.125105962157249,-0.0916917845606804,-0.0928010940551758,-0.0996761322021484,-0.109098054468632,-0.0934574156999588,-0.10707464069127999,-0.0011172294616699201,-0.0011172294616699201,-0.00709380954504013,-0.00315628200769424,-0.00345315784215927,-0.00104694068431854,-0.00137500464916229,-0.00124216079711914,-0.00361719727516174,-0.00110931694507599,0.000242233276367188,-0.00952339172363281,-0.0037499442696571398,-0.00198440253734589,-0.0151094421744347,-0.00182809680700302,-0.0025468915700912497,8.59200954437256e-05,0.00603132694959641,2.34618782997131e-05,-0.000414088368415833,0.000617124140262604,-0.00136718153953552
10025,-0.0202774051576853,-0.129293441772461,-0.0916839614510536,-0.107238672673702,-0.0569494254887104,-0.0717073455452919,-0.121082499623299,-0.118902780115604,-0.113980866968632,-0.162020117044449,-0.111144922673702,-0.11465273052454,-0.10676212608814199,-0.115535549819469,-0.12287159264087699,-0.0717073455452919,-0.124059103429317,-0.125082492828369,-0.0917229652404785,-0.0928714796900749,-0.0996761322021484,-0.109098054468632,-0.093465231359005,-0.10707464069127999,-0.0011094063520431501,-0.0011094063520431501,-0.0070468857884407,-0.00312500074505806,-0.0034141540527343798,-0.0010313019156456,-0.00135936588048935,-0.00123433768749237,-0.00358591973781586,-0.00110149383544922,0.000242233276367188,-0.00946874916553497,-0.00373430550098419,-0.00197658687829971,-0.0150939002633095,-0.0018125474452972401,-0.00252342224121094,5.47394156455994e-05,0.00596094131469727,2.34618782997131e-05,-0.000414088368415833,0.000609308481216431,-0.00136718153953552
10030,-0.0202617645263672,-0.129285618662834,-0.09167613834142681,-0.107191853225231,-0.0569181442260742,-0.0716838836669922,-0.12106686085462601,-0.118894957005978,-0.113973043859005,-0.161996752023697,-0.111137107014656,-0.11465273052454,-0.106699660420418,-0.115512184798717,-0.122848130762577,-0.071676068007946,-0.124051287770271,-0.12505903840065,-0.0917386040091515,-0.0929339453577995,-0.0996839553117752,-0.109098054468632,-0.0934730544686317,-0.10707464069127999,-0.00110158324241638,-0.00110158324241638,-0.00700006633996964,-0.0030937194824218798,-0.00339069217443466,-0.00101566314697266,-0.00135154277086258,-0.0012265145778656,-0.0035625547170639,-0.00109367817640305,0.000242233276367188,-0.00940628349781036,-0.00371094048023224,-0.001953125,-0.0150626227259636,-0.0018047317862510698,-0.00249996781349182,3.91006469726562e-05,0.00589847564697266,1.56387686729431e-05,-0.000414088368415833,0.000601485371589661,-0.00136718153953552
10035,-0.0202461238950491,-0.12927781045436898,-0.09167613834142681,-0.107152752578259,-0.0569025985896587,-0.0716604217886925,-0.12106686085462601,-0.118887141346931,-0.113965228199959,-0.161965474486351,-0.11112928390502899,-0.11465273052454,-0.106644921004772,-0.115488722920418,-0.122832491993904,-0.0716447830200195,-0.124043464660645,-0.125035673379898,-0.091754250228405,-0.0930042266845703,-0.0996839553117752,-0.109098054468632,-0.0934885963797569,-0.107066825032234,-0.00109377503395081,-0.00110158324241638,-0.00696096569299698,-0.00307817384600639,-0.00336723029613495,-0.00101566314697266,-0.00134372711181641,-0.0012186989188194299,-0.0035312771797180197,-0.00108585506677628,0.000242233276367188,-0.009351544082164761,-0.00368747860193253,-0.00193748623132706,-0.0150313377380371,-0.0017969086766243,-0.00247660279273987,2.34544277191162e-05,0.00582819432020187,1.56387686729431e-05,-0.000414088368415833,0.000585943460464478,-0.00135936588048935
10040,-0.020230580121278798,-0.129269987344742,-0.0916683226823807,-0.10709810256958001,-0.0568556785583496,-0.0716213211417198,-0.12105121463537201,-0.118871502578259,-0.11395750194788,-0.161934182047844,-0.11112155765295001,-0.11464500427246099,-0.10658245533704801,-0.115473084151745,-0.122816853225231,-0.0716291442513466,-0.124035649001598,-0.125012204051018,-0.0917620658874512,-0.0930667892098427,-0.0996839553117752,-0.109098054468632,-0.0934964194893837,-0.107066825032234,-0.00108595192432404,-0.00109376758337021,-0.00690631568431854,-0.00303125381469727,-0.00332812964916229,-0.00100001692771912,-0.00132808834314346,-0.0012109726667404199,-0.00349998474121094,-0.00107812881469727,0.000249959528446198,-0.00928907841444016,-0.00367183983325958,-0.00192184746265411,-0.0150156989693642,-0.0017890930175781198,-0.00245313346385956,1.56387686729431e-05,0.0057656317949295,1.56387686729431e-05,-0.000414088368415833,0.000578120350837708,-0.00135936588048935
10045,-0.020214939489960698,-0.129262164235115,-0.0916604995727539,-0.107051186263561,-0.056824397295713404,-0.0715823173522949,-0.12103557586669901,-0.11886377632618,-0.11394967883825301,-0.16191072762012498,-0.11112155765295001,-0.11464500427246099,-0.106519892811775,-0.115449622273445,-0.122801207005978,-0.07160577923059461,-0.124027825891972,-0.124988749623299,-0.0917777046561241,-0.0931370779871941,-0.0996839553117752,-0.109098054468632,-0.0935042425990105,-0.107066825032234,-0.00107812881469727,-0.00108594447374344,-0.00685939937829971,-0.00299997255206108,-0.0032891258597373997,-0.0009843781590461729,-0.00132036209106445,-0.0012031495571136498,-0.00347653031349182,-0.00107812881469727,0.000249959528446198,-0.009226515889167789,-0.00364837795495987,-0.00190620124340057,-0.014992333948612201,-0.00178126990795135,-0.00242967903614044,-0.0,0.00569534301757812,1.56387686729431e-05,-0.000414088368415833,0.000570297241210938,-0.00135936588048935
10050,-0.0202071201056242,-0.129262164235115,-0.0916526839137077,-0.10701208561658901,-0.056793212890625,-0.071551039814949,-0.121027760207653,-0.118848137557507,-0.113941863179207,-0.161879539489746,-0.111113741993904,-0.114637188613415,-0.106457427144051,-0.11542625725269301,-0.122785665094852,-0.07159795612096789,-0.124012187123299,-0.124965287744999,-0.0917855277657509,-0.0931995436549187,-0.0996839553117752,-0.109098054468632,-0.0935198813676834,-0.10705900192260699,-0.00107812881469727,-0.00107812881469727,-0.00682029873132706,-0.0029687881469726597,-0.00325784832239151,-0.0009765625,-0.00130472332239151,-0.00119533389806747,-0.0034453421831131,-0.0010703131556510901,0.000257775187492371,-0.00916405022144318,-0.0036250129342079197,-0.00189065933227539,-0.0149845108389854,-0.0017656311392784101,-0.00240621715784073,-7.823109626770001e-06,0.00563287734985352,1.56387686729431e-05,-0.000414088368415833,0.0005546584725379941,-0.00135154277086258
10055,-0.0201914794743061,-0.129254445433617,-0.0916526839137077,-0.106965258717537,-0.0567541122436523,-0.0715197548270226,-0.121012210845947,-0.11883249133825301,-0.113926224410534,-0.161856085062027,-0.111105918884277,-0.114637188613415,-0.106394961476326,-0.11540279537439299,-0.122762203216553,-0.07159795612096789,-0.124004364013672,-0.12494192272424699,-0.0917933508753777,-0.0932699218392372,-0.0996917709708214,-0.109098054468632,-0.0935276970267296,-0.10705900192260699,-0.0010704100131988502,-0.00107812881469727,-0.00677347183227539,-0.0029296875,-0.00322656333446503,-0.00096101313829422,-0.00128907710313797,-0.00117969512939453,-0.00342188775539398,-0.0010624900460243201,0.000257775187492371,-0.00910158455371857,-0.0036015510559082,-0.0018671974539756799,-0.0149845108389854,-0.0017578080296516401,-0.00238285213708878,-1.5646219253540002e-05,0.00556249916553497,7.823109626770001e-06,-0.000414088368415833,0.000546842813491821,-0.00135154277086258
10060,-0.020175838842988,-0.12924662232399,-0.091644860804081,-0.106918334960938,-0.0567228309810162,-0.0714885741472244,-0.12099657207727399,-0.118824675679207,-0.113918401300907,-0.161824807524681,-0.111098103225231,-0.114637188613415,-0.10633239895105401,-0.115379333496094,-0.12274656444788,-0.07159795612096789,-0.123988725244999,-0.124918460845947,-0.0918011665344238,-0.0933323875069618,-0.0996917709708214,-0.109090231359005,-0.0935355201363564,-0.10705900192260699,-0.0010625869035720801,-0.0010703057050705,-0.00672654807567596,-0.00289840623736382,-0.0031953826546669,-0.000945374369621277,-0.0012812614440918,-0.00117187201976776,-0.0033906102180481,-0.00105467438697815,0.000257775187492371,-0.0090390220284462,-0.00357808917760849,-0.00185155868530273,-0.0149845108389854,-0.0017421692609787,-0.00235939025878906,-2.34618782997131e-05,0.00550003349781036,7.823109626770001e-06,-0.000406265258789062,0.000539019703865051,-0.00135154277086258
10065,-0.0201680194586515,-0.12923879921436301,-0.0916370376944542,-0.106871508061886,-0.0566916465759277,-0.0714494735002518,-0.120988748967648,-0.118809036910534,-0.11391057819127999,-0.161801442503929,-0.111098103225231,-0.114629365503788,-0.106269933283329,-0.115355871617794,-0.122730925679207,-0.07159795612096789,-0.12398090213537201,-0.124894998967648,-0.0918088927865028,-0.0934026762843132,-0.0996917709708214,-0.109090231359005,-0.0935433432459831,-0.10705900192260699,-0.0010547637939453101,-0.00106248259544373,-0.0066797211766243,-0.00286722183227539,-0.00315628200769424,-0.0009375512599945069,-0.00126562267541885,-0.0011640489101409901,-0.00336724519729614,-0.00105467438697815,0.000265598297119141,-0.00897655636072159,-0.00355462729930878,-0.00183591991662979,-0.0149845108389854,-0.00173434615135193,-0.00233592838048935,-3.11881303787231e-05,0.00542974472045898,7.823109626770001e-06,-0.000406265258789062,0.000531196594238281,-0.00135154277086258
10070,-0.0201523788273335,-0.129230976104736,-0.0916370376944542,-0.106824591755867,-0.0566681884229183,-0.0714181885123253,-0.120973110198975,-0.118801213800907,-0.113902762532234,-0.161770150065422,-0.111090280115604,-0.114629365503788,-0.106207467615604,-0.115332506597042,-0.122715286910534,-0.07156667858362199,-0.123973086476326,-0.12487154453992799,-0.0918245315551758,-0.093465231359005,-0.0996917709708214,-0.109090231359005,-0.0935511589050293,-0.10705900192260699,-0.00104694068431854,-0.00106248259544373,-0.00663280487060547,-0.00284376367926598,-0.00312499701976776,-0.000921912491321564,-0.00125779956579208,-0.0011562332510948198,-0.00333595275878906,-0.00104685127735138,0.000265598297119141,-0.00891409069299698,-0.0035312622785568203,-0.0018202811479568499,-0.0149532333016396,-0.00172653049230576,-0.00231247395277023,-4.68268990516663e-05,0.00536718964576721,7.823109626770001e-06,-0.000406265258789062,0.000523380935192108,-0.00135154277086258
10075,-0.020144557580351802,-0.12922315299511,-0.091629222035408,-0.10677776485681499,-0.0566369071602821,-0.0713870078325272,-0.12096529453992799,-0.118785575032234,-0.11389493942260699,-0.161746695637703,-0.111082457005978,-0.114629365503788,-0.106144905090332,-0.115316867828369,-0.12269964069127999,-0.0714572891592979,-0.12396526336669901,-0.12484808266162899,-0.0918245315551758,-0.0935276970267296,-0.0996917709708214,-0.109090231359005,-0.0935589820146561,-0.107051186263561,-0.00103911757469177,-0.00105466693639755,-0.0065859779715538,-0.00281248241662979,-0.0030938163399696398,-0.000914096832275391,-0.00124216079711914,-0.00114841014146805,-0.0033124983310699498,-0.00103902816772461,0.000265598297119141,-0.00885152816772461,-0.00351562350988388,-0.00180463492870331,-0.0148438438773155,-0.00171870738267899,-0.00228901207447052,-4.68268990516663e-05,0.0053047239780426,7.823109626770001e-06,-0.000406265258789062,0.000515557825565338,-0.00134372711181641
10080,-0.0201290138065815,-0.12922315299511,-0.0916213989257812,-0.106738664209843,-0.0566134452819824,-0.0713557228446007,-0.120957471430302,-0.11877775192260699,-0.11387930065393399,-0.161715418100357,-0.111074641346931,-0.114621542394161,-0.10608243942260699,-0.115293405950069,-0.122684098780155,-0.0713870078325272,-0.12395753711462,-0.124832533299923,-0.0918401703238487,-0.0935901626944542,-0.09969959408044819,-0.109090231359005,-0.0935745239257812,-0.107051186263561,-0.00103911757469177,-0.00104684382677078,-0.00654687732458115,-0.00278902053833008,-0.00306253135204315,-0.000906273722648621,-0.00123433768749237,-0.0011327713727951,-0.00328122079372406,-0.00103121250867844,0.00027342140674591097,-0.0087890625,-0.00349216163158417,-0.0017890930175781198,-0.014773562550544699,-0.00171098113059998,-0.00227346271276474,-6.24656677246094e-05,0.00524225831031799,-0.0,-0.000406265258789062,0.000500015914440155,-0.00134372711181641
10085,-0.0201211925595999,-0.129215344786644,-0.0916213989257812,-0.106691837310791,-0.056582260876894,-0.0713244453072548,-0.12094183266162899,-0.118769936263561,-0.11387147754430799,-0.161692053079605,-0.111074641346931,-0.114621542394161,-0.106012158095837,-0.11526995152234999,-0.122668460011482,-0.0713400840759277,-0.123941898345947,-0.124809078872204,-0.0918558165431023,-0.0936605483293533,-0.09969959408044819,-0.109090231359005,-0.093582347035408,-0.107051186263561,-0.0010313093662262,-0.00104684382677078,-0.00650005042552948,-0.00275783613324165,-0.00303125381469727,-0.0008906349539756771,-0.0012265220284462,-0.00112494826316833,-0.00325785577297211,-0.00103121250867844,0.00027342140674591097,-0.00871878117322922,-0.00346870720386505,-0.0017734542489051802,-0.0147266387939453,-0.00169534236192703,-0.00225000828504562,-7.81118869781494e-05,0.00517187267541885,-0.0,-0.000406265258789062,0.000492192804813385,-0.00134372711181641
10090,-0.0201133731752634,-0.129215344786644,-0.0916135832667351,-0.106652736663818,-0.0565587989985943,-0.0712932571768761,-0.12092619389295599,-0.118762210011482,-0.11386375874280899,-0.161668583750725,-0.111066818237305,-0.114621542394161,-0.105949595570564,-0.115246489644051,-0.122660636901855,-0.0712932571768761,-0.123934082686901,-0.124785616993904,-0.0918714553117752,-0.0937230139970779,-0.09969959408044819,-0.109082415699959,-0.0935901626944542,-0.107051186263561,-0.0010313093662262,-0.00103902816772461,-0.00646094977855682,-0.00273437425494194,-0.00300006568431854,-0.000874996185302734,-0.0012187957763671899,-0.0011172294616699201,-0.0032343864440918,-0.00102338939905167,0.00027342140674591097,-0.00865621864795685,-0.00344524532556534,-0.0017656311392784101,-0.0146798118948936,-0.00168752670288086,-0.00222654640674591,-9.37506556510925e-05,0.00510940700769424,-0.0,-0.000398449599742889,0.000484377145767212,-0.00134372711181641
10095,-0.0200977325439453,-0.12920752167701702,-0.0916135832667351,-0.10660590976476701,-0.0565196983516216,-0.0712619796395302,-0.12091846764087699,-0.11874657124280899,-0.11386375874280899,-0.161637306213379,-0.111059002578259,-0.114613726735115,-0.105894945561886,-0.115223124623299,-0.12263717502355599,-0.0712307021021843,-0.12392625957727399,-0.124762155115604,-0.0918792709708214,-0.09378547966480259,-0.0997074171900749,-0.109082415699959,-0.093597985804081,-0.107051186263561,-0.00102348625659943,-0.00103902816772461,-0.00641412287950516,-0.00269527360796928,-0.0029687881469726597,-0.000867269933223724,-0.00120315700769424,-0.0011172294616699201,-0.00320310890674591,-0.0010155737400054901,0.000281237065792084,-0.00860156863927841,-0.0034218803048133898,-0.0017421692609787,-0.0146172568202019,-0.00167970359325409,-0.0022030845284462,-0.000101566314697266,0.00504694133996964,-7.823109626770001e-06,-0.000398449599742889,0.000476554036140442,-0.00134372711181641
10100,-0.0200820919126272,-0.12919969856739,-0.0916058570146561,-0.106558993458748,-0.0564885139465332,-0.0712385177612305,-0.12091064453125,-0.118738748133183,-0.113855935633183,-0.16161385178565998,-0.111059002578259,-0.114613726735115,-0.105832390487194,-0.115199662744999,-0.12262935936451,-0.0711838752031326,-0.123918436467648,-0.12474661320447901,-0.0918949171900749,-0.0938480421900749,-0.0997074171900749,-0.109082415699959,-0.0936058089137077,-0.107051186263561,-0.00101566314697266,-0.0010313019156456,-0.00636720657348633,-0.00266408920288086,-0.00294532626867294,-0.000859446823596954,-0.00119533389806747,-0.0011094063520431501,-0.00317965447902679,-0.0010155737400054901,0.000281237065792084,-0.00853901356458664,-0.00339841842651367,-0.00173435360193253,-0.0145704299211502,-0.00167188048362732,-0.00218754261732101,-0.000117212533950806,0.00498437881469727,-7.823109626770001e-06,-0.000398449599742889,0.000468730926513672,-0.00134372711181641
10105,-0.0200742725282907,-0.129191875457764,-0.0915980339050293,-0.106512166559696,-0.0564650557935238,-0.0712151527404785,-0.120902828872204,-0.11873092502355599,-0.11384811252355599,-0.161590486764908,-0.111051179468632,-0.114613726735115,-0.105769924819469,-0.11517620086669901,-0.122613720595837,-0.071121409535408,-0.12391062080860099,-0.12472315132618,-0.0919027328491211,-0.0939105078577995,-0.0997074171900749,-0.109082415699959,-0.0936136245727539,-0.107051186263561,-0.00100784003734589,-0.00102347880601883,-0.00632037967443466,-0.00264063104987144,-0.00292196124792099,-0.000851631164550781,-0.0011875107884407,-0.00110158324241638,-0.00315628945827484,-0.0010077506303787201,0.000281237065792084,-0.00847654789686203,-0.00337495654821396,-0.0017187148332595801,-0.0145079642534256,-0.00166406482458115,-0.0021640807390213,-0.000125028192996979,0.00492191314697266,-7.823109626770001e-06,-0.000398449599742889,0.000460915267467499,-0.00134372711181641
